DEBUG: 2021-12-05 19:44:30,113 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:47:55,857 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 19:47:55,865 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:47:56,393 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:47:56,409 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:47:56,900 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-05 19:47:56,924  * Restarting with stat
DEBUG: 2021-12-05 19:47:57,463 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:47:57,922 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:47:57,938 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:47:58,122 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:47:58,505 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:47:58,617 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:47:58,625 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:47:58,749 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 19:47:58,757 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:47:58,980 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:47:58,996 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:48:00,069 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-05 19:48:00,110  * Debugger is active!
INFO: 2021-12-05 19:48:00,118  * Debugger PIN: 734-627-899
INFO: 2021-12-05 19:48:00,238  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-05 19:48:05,554 Covid update for helo has been scheduled
INFO: 2021-12-05 19:48:05,579 127.0.0.1 - - [05/Dec/2021 19:48:05] "GET /index?update=19%3A53&two=helo&covid-data=covid-data HTTP/1.1" 200 -
INFO: 2021-12-05 19:48:05,654 127.0.0.1 - - [05/Dec/2021 19:48:05] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 19:48:15,554 Update with update name 
                                helo has been removed
INFO: 2021-12-05 19:48:15,556 127.0.0.1 - - [05/Dec/2021 19:48:15] "GET /index?update_item=helo HTTP/1.1" 200 -
INFO: 2021-12-05 19:48:15,639 127.0.0.1 - - [05/Dec/2021 19:48:15] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
DEBUG: 2021-12-05 19:48:33,409 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:48:34,602 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:34,615 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:48:35,314 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:52,430 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:48:53,537 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:53,546 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:48:54,255 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:54,805 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:48:55,790 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:55,798 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:48:56,926 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 19:48:56,935 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:48:57,168 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:57,176 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:48:57,506 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-05 19:48:57,538  * Restarting with stat
DEBUG: 2021-12-05 19:48:58,106 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:48:58,618 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:58,626 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:48:59,373 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:48:59,887 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:49:01,220 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:49:01,228 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:49:01,844 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 19:49:01,852 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:49:02,138 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:49:02,146 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:49:02,656 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-05 19:49:02,678  * Debugger is active!
INFO: 2021-12-05 19:49:02,678  * Debugger PIN: 734-627-899
INFO: 2021-12-05 19:49:02,772  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-05 19:49:09,564 127.0.0.1 - - [05/Dec/2021 19:49:09] "GET /index?update_item=helo HTTP/1.1" 200 -
INFO: 2021-12-05 19:49:09,596 127.0.0.1 - - [05/Dec/2021 19:49:09] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 19:49:16,040 Covid update for helo has been scheduled
INFO: 2021-12-05 19:49:16,042 127.0.0.1 - - [05/Dec/2021 19:49:16] "GET /index?update=19%3A53&two=helo&covid-data=covid-data HTTP/1.1" 200 -
INFO: 2021-12-05 19:49:16,117 127.0.0.1 - - [05/Dec/2021 19:49:16] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 19:49:23,689 Update with update name 
                                helo has been removed
INFO: 2021-12-05 19:49:23,689 127.0.0.1 - - [05/Dec/2021 19:49:23] "GET /index?update_item=helo HTTP/1.1" 200 -
INFO: 2021-12-05 19:49:23,761 127.0.0.1 - - [05/Dec/2021 19:49:23] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 19:50:23,856 127.0.0.1 - - [05/Dec/2021 19:50:23] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-05 19:50:23,900 127.0.0.1 - - [05/Dec/2021 19:50:23] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 19:50:33,511  * Detected change in 'C:\\Users\\reube\\PycharmProjects\\coursework_project_dec2021\\covid_data_handler.py', reloading
INFO: 2021-12-05 19:50:33,640  * Restarting with stat
DEBUG: 2021-12-05 19:50:34,256 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:50:34,947 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:34,963 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:50:35,932 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:36,371 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:36,969 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:36,982 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:37,641 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 19:50:37,657 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:37,813 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:37,830 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:38,146 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-05 19:50:38,171  * Debugger is active!
INFO: 2021-12-05 19:50:38,171  * Debugger PIN: 734-627-899
INFO: 2021-12-05 19:50:38,246  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-05 19:50:48,196  * Detected change in 'C:\\Users\\reube\\PycharmProjects\\coursework_project_dec2021\\covid_data_handler.py', reloading
INFO: 2021-12-05 19:50:48,273  * Restarting with stat
DEBUG: 2021-12-05 19:50:49,099 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:50:50,886 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:50,902 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 19:50:51,970 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:52,337 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:54,160 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 19:50:54,176 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:54,700 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 19:50:54,712 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 19:50:55,347 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
